CommunicationId,CustomerId,PolicyId,CommunicationType,CommunicationDate,Summary
CHID-2778,CID-437,PID-1109,Email,2022-09-21,Customer complained about a previous claim's handling.
CHID-2779,CID-438,PID-1110,Email,2025-01-19,Customer called to update their policy information and address changes.
CHID-2780,CID-438,PID-1110,Phone Call,2024-06-15,Customer wanted to know about discounts available for bundling policies.
CHID-2781,CID-438,PID-1110,Email,2024-12-18,Customer called to ask specific questions regarding coverage limits.
CHID-2782,CID-438,PID-1111,Phone Call,2023-12-18,Customer wanted to know about discounts available for bundling policies.
CHID-2783,CID-438,PID-1111,Email,2023-06-17,Customer complained about a previous claim's handling.
CHID-2784,CID-438,PID-1112,Phone Call,2025-03-23,Customer called to inquire about their most recent bill and payment due dates.
CHID-2785,CID-438,PID-1112,SMS,2025-02-04,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2786,CID-439,PID-1113,SMS,2024-03-22,Customer called to update their policy information and address changes.
CHID-2787,CID-439,PID-1113,SMS,2024-08-21,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2788,CID-439,PID-1113,Email,2024-02-21,Customer called to ask specific questions regarding coverage limits.
CHID-2789,CID-439,PID-1113,Email,2024-04-11,Customer called to ask specific questions regarding coverage limits.
CHID-2790,CID-439,PID-1114,Phone Call,2020-05-26,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2791,CID-439,PID-1114,Phone Call,2021-02-18,Customer wanted to know about discounts available for bundling policies.
CHID-2792,CID-439,PID-1114,SMS,2021-02-15,Customer called to ask specific questions regarding coverage limits.
CHID-2793,CID-439,PID-1115,Phone Call,2025-04-20,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2794,CID-439,PID-1115,SMS,2024-12-08,Customer wanted to know about discounts available for bundling policies.
CHID-2795,CID-440,PID-1116,Email,2025-10-16,Customer called to ask specific questions regarding coverage limits.
CHID-2796,CID-440,PID-1116,SMS,2025-11-12,Customer called to update their policy information and address changes.
CHID-2797,CID-440,PID-1116,Phone Call,2025-11-12,Customer wanted to know about discounts available for bundling policies.
CHID-2798,CID-440,PID-1117,SMS,2023-07-01,Request clarification on a recent claim status.
CHID-2799,CID-440,PID-1117,Phone Call,2023-05-14,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2800,CID-440,PID-1118,Phone Call,2024-02-21,Request clarification on a recent claim status.
CHID-2801,CID-440,PID-1119,Phone Call,2022-04-29,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2802,CID-440,PID-1119,SMS,2022-05-03,Customer complained about a previous claim's handling.
CHID-2803,CID-440,PID-1119,Email,2021-12-19,Customer wanted to know about discounts available for bundling policies.
CHID-2804,CID-441,PID-1120,SMS,2022-02-08,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2805,CID-441,PID-1121,Phone Call,2023-01-30,Customer called to inquire about their most recent bill and payment due dates.
CHID-2806,CID-441,PID-1121,Phone Call,2023-02-20,Inquired about potential premium increases for the upcoming renewal.
CHID-2807,CID-441,PID-1122,Phone Call,2022-05-12,Customer called to inquire about their most recent bill and payment due dates.
CHID-2808,CID-441,PID-1122,Phone Call,2021-12-29,Request clarification on a recent claim status.
CHID-2809,CID-441,PID-1123,Email,2021-02-17,Customer complained about a previous claim's handling.
CHID-2810,CID-441,PID-1123,SMS,2020-10-20,Customer called to inquire about their most recent bill and payment due dates.
CHID-2811,CID-441,PID-1123,SMS,2020-06-21,Customer complained about a previous claim's handling.
CHID-2812,CID-441,PID-1123,Phone Call,2021-01-29,Customer complained about a previous claim's handling.
CHID-2813,CID-442,PID-1124,Email,2021-12-12,Customer called to ask specific questions regarding coverage limits.
CHID-2814,CID-442,PID-1124,Email,2021-05-24,Request clarification on a recent claim status.
CHID-2815,CID-442,PID-1124,SMS,2021-08-06,Inquired about potential premium increases for the upcoming renewal.
CHID-2816,CID-442,PID-1125,Email,2020-10-17,Customer called to inquire about their most recent bill and payment due dates.
CHID-2817,CID-442,PID-1125,Phone Call,2020-10-05,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2818,CID-442,PID-1125,Email,2020-07-01,Customer wanted to know about discounts available for bundling policies.
CHID-2819,CID-442,PID-1126,Phone Call,2025-11-12,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2820,CID-442,PID-1126,SMS,2025-01-24,Request for documents related to the policy was made.
CHID-2821,CID-442,PID-1127,SMS,2022-05-07,Request for documents related to the policy was made.
CHID-2822,CID-442,PID-1127,Phone Call,2021-10-02,Customer wanted to know about discounts available for bundling policies.
CHID-2823,CID-443,PID-1128,SMS,2022-02-14,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2824,CID-444,PID-1129,Email,2021-01-20,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2825,CID-445,PID-1130,SMS,2024-11-04,Customer called to inquire about their most recent bill and payment due dates.
CHID-2826,CID-445,PID-1130,Phone Call,2025-01-15,Request clarification on a recent claim status.
CHID-2827,CID-445,PID-1131,Phone Call,2023-07-31,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2828,CID-445,PID-1131,SMS,2023-09-30,Inquired about potential premium increases for the upcoming renewal.
CHID-2829,CID-445,PID-1131,Email,2023-09-25,Customer called to inquire about their most recent bill and payment due dates.
CHID-2830,CID-445,PID-1132,Email,2025-02-01,Customer wanted to know about discounts available for bundling policies.
CHID-2831,CID-445,PID-1132,Phone Call,2025-02-19,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2832,CID-445,PID-1132,SMS,2025-02-06,Customer complained about a previous claim's handling.
CHID-2833,CID-445,PID-1132,Email,2025-01-16,Inquired about potential premium increases for the upcoming renewal.
CHID-2834,CID-445,PID-1133,Phone Call,2022-10-11,Inquired about potential premium increases for the upcoming renewal.
CHID-2835,CID-445,PID-1133,Phone Call,2022-05-28,Customer called to inquire about their most recent bill and payment due dates.
CHID-2836,CID-445,PID-1133,SMS,2022-09-20,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2837,CID-445,PID-1133,Email,2023-01-04,Customer complained about a previous claim's handling.
CHID-2838,CID-446,PID-1134,SMS,2024-01-27,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2839,CID-446,PID-1134,SMS,2023-09-28,Request for documents related to the policy was made.
CHID-2840,CID-446,PID-1134,Phone Call,2024-02-20,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2841,CID-446,PID-1135,SMS,2021-07-21,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2842,CID-446,PID-1135,Phone Call,2021-04-23,Customer wanted to know about discounts available for bundling policies.
CHID-2843,CID-446,PID-1135,Email,2021-01-13,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2844,CID-446,PID-1135,SMS,2020-11-25,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2845,CID-446,PID-1136,SMS,2025-11-12,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2846,CID-447,PID-1137,SMS,2022-07-30,Customer called to update their policy information and address changes.
CHID-2847,CID-447,PID-1138,Phone Call,2021-01-19,Customer called to ask specific questions regarding coverage limits.
CHID-2848,CID-447,PID-1138,Email,2021-08-02,Customer called to inquire about their most recent bill and payment due dates.
CHID-2849,CID-447,PID-1138,Phone Call,2021-08-23,Request for documents related to the policy was made.
CHID-2850,CID-448,PID-1139,Email,2024-01-25,Customer called to inquire about their most recent bill and payment due dates.
CHID-2851,CID-449,PID-1140,SMS,2022-07-08,Request for documents related to the policy was made.
CHID-2852,CID-449,PID-1140,Phone Call,2022-01-10,Customer called to ask specific questions regarding coverage limits.
CHID-2853,CID-449,PID-1140,Phone Call,2022-02-02,Customer complained about a previous claim's handling.
CHID-2854,CID-449,PID-1141,Email,2020-10-09,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2855,CID-449,PID-1142,SMS,2024-09-25,Customer complained about a previous claim's handling.
CHID-2856,CID-450,PID-1143,SMS,2025-11-12,Request clarification on a recent claim status.
CHID-2857,CID-450,PID-1144,SMS,2023-08-15,Customer complained about a previous claim's handling.
CHID-2858,CID-450,PID-1144,Phone Call,2023-10-23,Inquired about potential premium increases for the upcoming renewal.
CHID-2859,CID-450,PID-1144,Phone Call,2023-10-19,Customer complained about a previous claim's handling.
CHID-2860,CID-451,PID-1145,Phone Call,2025-11-12,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2861,CID-451,PID-1145,Email,2025-11-12,Customer wanted to know about discounts available for bundling policies.
CHID-2862,CID-451,PID-1146,Email,2024-04-29,Inquired about potential premium increases for the upcoming renewal.
CHID-2863,CID-451,PID-1146,SMS,2024-02-10,Inquired about potential premium increases for the upcoming renewal.
CHID-2864,CID-451,PID-1146,Phone Call,2023-11-09,Request for documents related to the policy was made.
CHID-2865,CID-451,PID-1147,Email,2021-12-13,Inquired about potential premium increases for the upcoming renewal.
CHID-2866,CID-451,PID-1148,Phone Call,2021-02-03,Customer wanted to know about discounts available for bundling policies.
CHID-2867,CID-452,PID-1149,Email,2024-03-13,Customer wanted to know about discounts available for bundling policies.
CHID-2868,CID-452,PID-1149,SMS,2023-12-24,Customer complained about a previous claim's handling.
CHID-2869,CID-452,PID-1150,Email,2020-04-04,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2870,CID-452,PID-1150,SMS,2020-10-26,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2871,CID-452,PID-1150,Phone Call,2020-02-21,Customer called to ask specific questions regarding coverage limits.
CHID-2872,CID-452,PID-1150,Email,2020-04-09,Customer complained about a previous claim's handling.
CHID-2873,CID-452,PID-1151,Email,2024-04-13,Customer called to inquire about their most recent bill and payment due dates.
CHID-2874,CID-452,PID-1151,SMS,2023-06-27,Customer called to inquire about their most recent bill and payment due dates.
CHID-2875,CID-452,PID-1152,Email,2025-11-12,Customer wanted to know about discounts available for bundling policies.
CHID-2876,CID-452,PID-1152,Phone Call,2025-11-01,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2877,CID-452,PID-1152,Phone Call,2025-11-12,Inquired about potential premium increases for the upcoming renewal.
CHID-2878,CID-452,PID-1152,SMS,2025-08-17,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2879,CID-453,PID-1153,Phone Call,2021-08-07,Customer called to inquire about their most recent bill and payment due dates.
CHID-2880,CID-453,PID-1153,Email,2020-09-23,Customer called to inquire about their most recent bill and payment due dates.
CHID-2881,CID-453,PID-1153,Phone Call,2020-10-07,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2882,CID-453,PID-1153,Phone Call,2021-06-14,"Customer sought assistance for canceling their policy, asking about the process."
CHID-2883,CID-453,PID-1154,Email,2022-08-27,The customer wanted to know about discounts for upcoming policy renewal.
CHID-2884,CID-453,PID-1154,Phone Call,2022-04-27,Customer wanted to know about discounts available for bundling policies.
CHID-2885,CID-453,PID-1154,SMS,2021-11-25,Inquired about potential premium increases for the upcoming renewal.
CHID-2886,CID-453,PID-1155,Phone Call,2025-11-12,Inquired about potential premium increases for the upcoming renewal.
CHID-2887,CID-453,PID-1155,Phone Call,2025-11-12,Customer wanted to know about discounts available for bundling policies.
CHID-2888,CID-453,PID-1156,Email,2025-02-19,Customer wanted to know about discounts available for bundling policies.
CHID-2889,CID-453,PID-1156,Email,2025-04-22,The customer wanted to know about discounts for upcoming policy renewal.
